Zeilenbeschriftungen;Min. von temp_min;Max. von temp_max;Mittelwert von temp;Mittelwert von humidity;Mittelwert von wind_speed
2000-03-05;-1,04;10,39;4,538333333;63;3,204166667
2000-03-06;-2,76;12,76;5,695833333;60,95833333;2,6
2000-03-07;0,24;15,13;9,57875;62,875;4,433333333
2000-03-08;5,24;17,19;12,10625;61,41666667;5,9625
2000-03-09;6,24;14,24;11,17391304;80,25;5,725
2000-03-10;7,36;13,99;11,37458333;81,79166667;4,629166667
2000-03-11;3,97;11,47;8,77625;81,125;4,233333333
2000-03-12;4,23;13,39;9,2675;64,58333333;3,765217391
2000-03-13;1,24;15,33;9,448333333;71,125;3,126315789
2000-03-14;6,76;16,49;10,7432;81,72;5,96
2000-03-15;2,76;10,79;7,58;63,66666667;3,9
2000-03-16;1,24;13,37;8,224782609;72,125;3,273913043
2000-03-17;6,76;13,23;10,16;70,41666667;4,325
2000-03-18;5,79;12,37;8,730833333;67,91666667;6,1375
2000-03-19;4,76;12,99;7,779615385;73,5;5,807692308
2000-03-20;2,07;12,24;7,435416667;65,66666667;5,258333333
2000-03-21;0,24;16,76;9,553333333;52,58333333;3,058333333
2000-03-22;0,24;18,76;11,12708333;55,95833333;2,395454545
2000-03-23;5,56;18,13;12,58791667;63;3,713043478
2000-03-24;9,59;14,86;11,62576923;80,03846154;5,2
2000-03-25;5,99;12,99;9,9724;78,8;4,868
2000-03-26;3,25;11,56;6,370869565;84,33333333;4,8625
2000-03-27;3,24;10,87;6,629130435;79,66666667;4,658333333
2000-03-28;4,19;8,43;6,2044;81,12;5,952
2000-03-29;3,56;6,49;5,39;88,16666667;4,016666667
2000-03-30;5,24;8,59;6,7275;89,725;3,705
2000-03-31;4,24;13,49;8,030833333;78,34615385;3,620833333
2000-04-01;3,06;9,59;7,1712;89,24;4,088
2000-04-02;3,76;16,87;11,03333333;68,375;4,820833333
2000-04-03;6,24;16,19;11,43782609;74,58333333;3,775
2000-04-04;5,15;17,39;9,405769231;79,96296296;4,885185185
2000-04-05;3,76;6,99;5,324230769;76,26923077;6,288461538
2000-04-06;2,57;10,67;6,535416667;53,54166667;5,75
2000-04-07;0,47;15,24;9,130833333;50,16666667;5,391666667
2000-04-08;2,13;17,29;11,02583333;50,625;4,045833333
2000-04-09;5,67;14,97;10,31521739;68,95833333;3,9875
2000-04-10;5,37;15,69;11,02086957;66,25;5,216666667
2000-04-11;1,24;12,07;6,876666667;68,41666667;5,404166667
2000-04-12;3,19;11,99;6,5675;71,875;8,5375
2000-04-13;3,89;13,56;7,774583333;77,125;8,195833333
2000-04-14;5,24;10,13;7,760416667;88,04166667;4,5625
2000-04-15;3,79;9,43;8,115833333;77,25;9,7
2000-04-16;0,13;13,97;8,227083333;82,66666667;4,779166667
2000-04-17;6,24;14,53;10,78083333;72,79166667;8,395833333
2000-04-18;7,59;16,99;11,93041667;73,33333333;5,783333333
2000-04-19;9,09;16,96;11,65269231;74,53846154;4,969230769
2000-04-20;9,07;20,07;15,01041667;63,91666667;4,808333333
2000-04-21;8,24;19,36;14,69833333;66,70833333;4,84125
2000-04-22;12,05;17,39;14,45041667;87,75;4,117272727
2000-04-23;8,65;14,27;11,41791667;90,4;3,422727273
2000-04-24;6,45;16,36;11,59956522;74,45833333;4,177083333
2000-04-25;10,24;21,59;15,49590909;63,58333333;4,695833333
2000-04-26;11,75;15,87;13,9975;75,41666667;4,291666667
2000-04-27;9,76;13,69;11,9175;91,04166667;3,273913043
2000-04-28;8,67;16,09;12,3808;92;3,876
2000-04-29;5,63;19,49;12,41185185;76,85185185;2,531818182
2000-04-30;10,27;22,09;16,26;66,16666667;3,242857143
2000-05-01;11,17;21,67;15,635;80,29166667;5,604166667
2000-05-02;11,39;16,27;13,57217391;87,25;5,958333333
2000-05-03;10,49;14,24;11,9568;91,72;4,62
2000-05-04;10,73;18,87;14,00769231;88,80769231;4,530769231
2000-05-05;11,93;24,47;17,73703704;81,11111111;4,185185185
2000-05-06;11,13;25,59;18,76333333;69,76;3,695652174
2000-05-07;13,96;24,45;19,08423077;73,66666667;3,1
2000-05-08;13,16;24,76;19,10416667;73,08333333;3,183333333
2000-05-09;13,13;26,99;20,3624;68,12;4,16
2000-05-10;14,96;24,97;19,57740741;75,48148148;3,876923077
2000-05-11;13,99;24,17;17,93192308;82,42307692;4,757692308
2000-05-12;12,24;23,99;17,85913043;77,83333333;3,056521739
2000-05-13;12,13;25,49;18,8564;75,72;2,766666667
2000-05-14;13,13;26,89;21,00375;69,375;2,5
2000-05-15;13,24;28,29;22,00666667;66,04166667;2,825
2000-05-16;14,24;28,49;21,92625;68,45833333;5,416666667
2000-05-17;11,35;18,57;14,94043478;63,66666667;5,4375
2000-05-18;9,15;17,49;13,04416667;68,70833333;6,691666667
2000-05-19;6,45;15,19;10,79;78,91666667;5,85
2000-05-20;5,66;19,56;12,37291667;65,66666667;2,975
2000-05-21;7,36;16,69;11,96833333;74,54166667;5,416666667
2000-05-22;6,24;18,66;13,55208333;68,91666667;4,479166667
2000-05-23;10,17;21,76;16,39166667;68,875;5,2375
2000-05-24;12,24;20,69;17,00458333;70,08333333;5,5
2000-05-25;8,96;18,24;15,01807692;70,69230769;6,711538462
2000-05-26;7,24;21,69;15,57791667;70,41666667;6,25
2000-05-27;8,39;17,89;13,41666667;59,45833333;7,6
2000-05-28;9,85;16,77;13,15375;67,70833333;8,791666667
2000-05-29;6,24;18,15;13,10791667;63,08333333;5,3125
2000-05-30;8,16;16,24;12,5412;90,4;3,424
2000-05-31;10,96;18,59;14,23826087;76,41666667;2,90952381
2000-06-01;11,87;20,13;15,40208333;83,45833333;4,075
2000-06-02;10,73;28,09;20,87291667;76,25;2,704347826
2000-06-03;14,13;27,79;21,28541667;79,83333333;3,065217391
2000-06-04;14,23;20,49;17,5644;80,12;3,584
2000-06-05;11,09;14,19;12,26208333;90,25;4,6875
2000-06-06;10,36;18,24;13,79125;81,66666667;3,854166667
2000-06-07;9,24;21,96;15,71541667;66,16666667;3,308333333
2000-06-08;9,13;25,49;19,0525;58,75;5,016666667
2000-06-09;14,24;26,89;20,39962963;69,7037037;5,940740741
2000-06-10;12,06;18,67;15,1732;79,08;5,264
2000-06-11;9,76;20,07;15,79375;62,66666667;4,541666667
2000-06-12;9,16;24,09;17,36875;70,08333333;2,870833333
2000-06-13;13,24;26,37;19,8325;74,66666667;3,37826087
2000-06-14;14,67;25,87;19,67666667;72,04166667;3,475
2000-06-15;14,69;22,27;17,96583333;77,41666667;3,8125
2000-06-16;12,47;24,89;19,60416667;66,70833333;3,225
2000-06-17;12,13;25,76;20,33333333;49,29166667;3,589166667
2000-06-18;11,43;30,13;23,10041667;46,5;4,6375
2000-06-19;16,24;32,69;26,19086957;57,375;3,891304348
2000-06-20;17,24;31,13;25,73391304;55,125;5,126086957
2000-06-21;16,24;24,99;21,31181818;66,375;5,7
2000-06-22;13,24;22,76;18,35086957;57,875;7,895833333
2000-06-23;14,05;20,67;16,91583333;65,95833333;5,975
2000-06-24;10,46;16,47;13,97375;69,25;5,195833333
2000-06-25;7,76;19,27;14,84083333;64,625;3,475
2000-06-26;9,76;20,27;16,01583333;51,91666667;4,6125
2000-06-27;8,93;22,39;17,055;47,25;5,570833333
2000-06-28;12,27;23,47;18,22291667;50,08333333;4,5
2000-06-29;10,93;24,86;19,03434783;50,625;2,6
2000-06-30;11,24;26,24;20,70166667;57,08333333;2,866666667
2000-07-01;15,07;27,76;21,96782609;65,20833333;4,231818182
2000-07-02;15,56;26,43;20,18076923;77,88461538;3,813043478
2000-07-03;14,24;25,24;19,93821429;78,28571429;2,453846154
2000-07-04;14,85;21,27;17,60807692;82,11538462;4,9372
2000-07-05;13,35;22,24;17,76291667;76,625;5,591304348
2000-07-06;12,76;26,67;20,5252;69,23076923;4,195454545
2000-07-07;12,57;20,87;16,27192308;88,65384615;6,465384615
2000-07-08;9,47;19,76;14,67208333;74,75;3,958333333
2000-07-09;11,85;18,13;14,69615385;90,5;6,688461538
2000-07-10;12,24;19,16;14,9725;78,20833333;7,325
2000-07-11;10,69;17,76;13,78608696;79;5,084
2000-07-12;9,25;19,79;15,28916667;64,04166667;4,195833333
2000-07-13;13,24;19,26;15,39137931;86,13793103;5,544827586
2000-07-14;12,17;18,97;15,655;73,54166667;6,308333333
2000-07-15;10,77;18,56;14,29541667;76,75;5,375
2000-07-16;9,87;17,07;13,44583333;76,29166667;3,9125
2000-07-17;9,16;18,77;14,4325;73,25;2,418181818
2000-07-18;8,24;22,99;17,115;64,5;3,281818182
2000-07-19;10,24;24,26;18,99708333;62,25;2,775
2000-07-20;12,24;26,24;20,4075;55,58333333;3,740909091
2000-07-21;12,93;25,24;19,78125;61,08333333;4,965
2000-07-22;13,46;25,19;18,98;64,75;6,229166667
2000-07-23;13,47;27,49;21,1537037;65,62962963;4,885185185
2000-07-24;15,89;20,87;18,0237037;89,2962963;4
2000-07-25;14,13;22,29;17,54875;82,375;2,991304348
2000-07-26;15,96;24,69;19,15916667;82,92;3,095652174
2000-07-27;15,19;22,53;18,11041667;84,20833333;4,075
2000-07-28;14,24;23,27;18,62541667;76,83333333;4,404166667
2000-07-29;13,37;21,67;17,81833333;77,04166667;4,625
2000-07-30;11,57;25,27;18,62375;73,29166667;3,120833333
2000-07-31;12,27;27,29;21,52833333;60,54166667;2,516666667
2000-08-01;14,57;31,76;23,5356;60,72;4,069565217
2000-08-02;15,24;24,76;19,62961538;65,73076923;5,057692308
2000-08-03;13,25;23,39;17,56458333;76,33333333;4,8375
2000-08-04;12,95;21,37;17,138;80,96;4,104
2000-08-05;12,76;23,57;18,635;69,54166667;4,329166667
2000-08-06;12,36;24,76;19,33875;71,75;3,708333333
2000-08-07;15,47;26,37;21,00608696;71,54166667;3,270833333
2000-08-08;15,47;24,57;20,224;74,96153846;3,076190476
2000-08-09;13,73;28,76;21,39708333;73,08;2,475
2000-08-10;15,76;26,17;20,58428571;73,70833333;3,773913043
2000-08-11;12,83;28,39;21,29541667;65,375;2,554545455
2000-08-12;13,73;30,76;23,72;58,875;2,35
2000-08-13;19,13;31,13;24,89666667;66,58333333;3,995833333
2000-08-14;17,06;28,39;23,25666667;68,875;3,9375
2000-08-15;15,56;26,37;21,31208333;69,70833333;3,904347826
2000-08-16;13,24;28,27;21,19333333;67,75;3,317391304
2000-08-17;14,96;25,27;20,63125;65,20833333;4,0375
2000-08-18;13,83;28,07;19,77185185;70,25925926;3,530769231
2000-08-19;15,26;22,93;18,36642857;89,14285714;2,951851852
2000-08-20;13,06;20,59;17,72137931;89,23333333;3,237931034
2000-08-21;11,77;21,87;16,33608696;76,08333333;2,85
2000-08-22;9,24;23,59;17,63791667;65;3,668181818
2000-08-23;13,73;26,87;20,77125;60,08333333;4,729166667
2000-08-24;13,86;30,59;23,35916667;60,25;3,808333333
2000-08-25;15,24;32,24;25,01333333;51,58333333;5,25
2000-08-26;16,87;25,27;21,71625;65,125;4,5625
2000-08-27;13,97;22,97;17,67208333;79,54166667;4,163636364
2000-08-28;11,24;22,07;17,66217391;67,29166667;3,343478261
2000-08-29;12,16;24,24;18,96666667;63,66666667;3,1
2000-08-30;13,93;24,29;19,58913043;59,70833333;4,9875
2000-08-31;12,13;24,57;18,6575;64,125;3,266666667
2000-09-01;13,59;21,66;17,53333333;70,41666667;6,033333333
2000-09-02;13,65;21,57;16,63125;76,58333333;6,8625
2000-09-03;10,06;19,77;15,63791667;75,41666667;4,295833333
2000-09-04;7,24;18,86;14,52695652;69,91666667;3,058333333
2000-09-05;6,24;21,76;15,17041667;69,66666667;2,711111111
2000-09-06;13,47;19,27;16,6237037;85,85185185;5,418518519
2000-09-07;10,24;20,97;16,03958333;75,66666667;3,281818182
2000-09-08;15,24;21,29;18,62083333;77,83333333;2,452380952
2000-09-09;14,86;24,39;20,025;73,33333333;2,56875
2000-09-10;13,13;27,47;20,58217391;73,16666667;2,7875
2000-09-11;14,24;28,89;22,61375;70,625;2,643478261
2000-09-12;12,76;21,85;18,47956522;85,70833333;3,317391304
2000-09-13;12,23;22,37;17,56625;75,66666667;3,013043478
2000-09-14;12,96;23,77;18,9775;68;2,5
2000-09-15;10,24;26,24;18,56625;74,45833333;4,981818182
2000-09-16;11,27;20,27;15,5625;74,45833333;6,545833333
2000-09-17;11,43;20,07;15,54956522;77,79166667;2,781818182
2000-09-18;8,24;22,24;16,3425;70,29166667;5,166666667
2000-09-19;12,39;20,07;15,6675;80,83333333;4,2125
2000-09-20;9,24;19,77;13,78833333;81,16666667;3,725
2000-09-21;5,76;21,69;14,54884615;83,57692308;4,080769231
2000-09-22;13,24;23,39;18,40375;81,375;3,120833333
2000-09-23;12,76;23,39;18,45416667;74,83333333;4,0875
2000-09-24;10,13;22,69;16,2675;82,54166667;3,945833333
2000-09-25;8,24;21,79;15,7025;73,79166667;2,504761905
2000-09-26;9,24;27,24;18,7088;72,16;3,404347826
2000-09-27;12,24;21,24;17,62043478;70,08333333;4,616666667
2000-09-28;14,19;17,67;15,87916667;88,91666667;5,5625
2000-09-29;13,49;17,76;15,80916667;89,16666667;4,05
2000-09-30;8,66;18,09;13,82173913;84,875;3,430434783
2000-10-01;6,66;19,89;13,11043478;81,25;4,5
2000-10-02;9,75;15,77;12,66384615;84,30769231;6,303846154
2000-10-03;7,24;17,67;12,69125;77,04166667;3,186956522
2000-10-04;12,15;16,76;14,2216;85,88;2,542105263
2000-10-05;9,05;18,13;13,66535714;81,07142857;4,316
2000-10-06;5,24;16,37;10,95695652;73,83333333;4,183333333
2000-10-07;7,76;12,03;10,36541667;84,70833333;3,4125
2000-10-08;8,36;16,27;12,03346154;91,92307692;3,957692308
2000-10-09;7,24;14,24;10,79;85,16666667;5,9125
2000-10-10;7,66;14,07;10,63375;76,79166667;9,2625
2000-10-11;9,19;15,27;12,01666667;74,25;9,1625
2000-10-12;8,97;15,13;11,49875;82,25;7,129166667
2000-10-13;5,63;13,57;10,2075;89,29166667;3,773913043
2000-10-14;4,43;13,87;9,985217391;92;2,74
2000-10-15;8,33;13,76;11,45966667;92,23333333;3,457142857
2000-10-16;9,76;12,53;11,42333333;95,40740741;4,065384615
2000-10-17;5,13;16,19;10,57625;77,875;3,1
2000-10-18;7,79;14,33;11,71724138;92,34482759;4,917241379
2000-10-19;12,24;17,87;14,36153846;84,26923077;3,295833333
2000-10-20;12,97;17,03;14,67833333;91,75;3,904347826
2000-10-21;13,33;18,39;16,08625;83,29166667;3,760869565
2000-10-22;10,76;21,27;15,7775;80,29166667;4,034782609
2000-10-23;10,24;17,69;14,57;86,75;4,6875
2000-10-24;8,24;16,24;11,97375;80,625;3,975
2000-10-25;8,24;16,13;12,4744;88,16;5,028
2000-10-26;8,95;15,24;11,86625;76,45833333;4,3125
2000-10-27;9,24;15,13;12,39166667;78,875;6,058333333
2000-10-28;10,56;15,76;13,67375;79,08333333;7,179166667
2000-10-29;8,39;14,69;11,76125;71,91666667;9,270833333
2000-10-30;7,49;14,24;10,8275;82,16666667;10,98571429
2000-10-31;7,66;14,24;10,1025;81,16666667;7,541666667
2000-11-01;6,96;13,24;9,83375;84,04166667;7,433333333
2000-11-02;7,59;12,49;10,26125;82,75;7,108333333
2000-11-03;5,69;12,89;8,699565217;82,70833333;6,045833333
2000-11-04;4,33;10,87;7,14173913;88,54166667;3,870833333
2000-11-05;2,13;12,09;7,8625;80,625;6,104166667
2000-11-06;6,89;12,24;9,867391304;85;8,625
2000-11-07;6,17;9,83;8,36625;89,75;7,895833333
2000-11-08;6,76;10,23;8,73375;88,08333333;6,085
2000-11-09;3,99;11,24;8,151818182;80,45833333;4,958333333
2000-11-10;0,24;11,37;6,060833333;80,79166667;4,1625
2000-11-11;4,47;12,43;8,29625;78,20833333;6,275
2000-11-12;7,87;11,57;10,135;84,625;7,675
2000-11-13;5,55;11,47;8,974583333;91;3,620833333
2000-11-14;3,79;9,63;6,95;92,08333333;4,083333333
2000-11-15;4,75;9,35;6,732916667;89,95833333;5,45
2000-11-16;3,46;9,13;6,861363636;91,875;5,8625
2000-11-17;0,24;8,49;4,930416667;89,5;4,233333333
2000-11-18;4,36;9,13;7,3732;90,2;5,508
2000-11-19;5,49;12,73;9,781666667;85,07692308;7,407692308
2000-11-20;4,24;8,33;6,28375;83,625;6,304166667
2000-11-21;4,56;11,75;7,460416667;89,33333333;7,058333333
2000-11-22;8,07;12,23;9,63173913;86,29166667;6,255416667
2000-11-23;5,56;13,03;9,36375;90,16666667;4,870833333
2000-11-24;2,24;10,07;6,554166667;89,04166667;4,308333333
2000-11-25;7,47;11,37;9,070416667;92,25;6,645833333
2000-11-26;5,46;11,13;8,425416667;76,45833333;6,954166667
2000-11-27;3,13;12,95;7,988518519;93,2962963;4,107407407
2000-11-28;11,53;16,37;13,7575;87;4,9625
2000-11-29;7,77;16,27;12,49916667;82,20833333;4,441666667
2000-11-30;5,24;13,47;10,67814815;93,33333333;3,692222222
2000-12-01;11,24;14,13;12,62608696;81,58333333;6,533333333
2000-12-02;8,26;13,13;11,5592;92,64;4,12
2000-12-03;6,37;9,95;8,414166667;87,79166667;4,433333333
2000-12-04;5,24;12,24;8,505416667;83,625;5,483333333
2000-12-05;7,46;14,05;10,94291667;81,08333333;5,320833333
2000-12-06;9,13;13,15;11,28833333;91,95833333;4,7625
2000-12-07;7,66;17,39;11,76916667;87,16666667;5,716666667
2000-12-08;9,59;17,37;12,57875;74,625;9,4375
2000-12-09;8,19;12,33;9,865416667;83,375;7,391666667
2000-12-10;8,67;15,03;11,46208333;80,625;9,425
2000-12-11;9,17;15,23;12,17;85,125;8,808333333
2000-12-12;10,76;14,63;12,74913043;76,16666667;7,575
2000-12-13;9,24;14,03;11,77125;75,45833333;9,908333333
2000-12-14;5,55;10,77;8,965;89,54166667;6,520833333
2000-12-15;2,36;8,89;5,795416667;87,25;5,575
2000-12-16;1,29;6,69;4,260384615;91,19230769;4,373076923
2000-12-17;2,73;8,76;5,573333333;87,83333333;2,752173913
2000-12-18;4,77;10,24;7,853448276;95,13793103;3,755172414
2000-12-19;7,26;11,76;9,862083333;91,66666667;2,995833333
2000-12-20;3,33;9,69;7,0475;90,25;4,320833333
2000-12-21;1,33;8,79;5,380416667;88,5;3,954166667
2000-12-22;-0,17;2,99;2,098695652;94,41666667;5,070833333
2000-12-23;-0,07;12,17;5,233333333;72,54166667;3,325
2000-12-24;3,13;10,59;7,04625;73,20833333;2,554545455
2000-12-25;1,67;7,29;4,6125;94,35714286;4,730769231
2000-12-26;1,13;5,19;2,821891892;96,54054054;3,778378378
2000-12-27;1,37;6,49;3,744705882;96,41176471;3,923529412
2000-12-28;1,16;6,33;3,477916667;86,95833333;4,647826087
2000-12-29;0,77;5,13;2,912083333;90,29166667;3,675
2000-12-30;-1,43;4,67;1,245217391;87,875;4,325
2000-12-31;-3,87;2,89;0,733333333;87,54166667;4,783333333
2001-01-01;1,55;9,13;6,2776;91,6;6,68
2001-01-02;7,24;12,24;9,47375;83,54166667;9,458333333
2001-01-03;4,76;9,77;7,994166667;81,54166667;7,441666667
2001-01-04;7,99;12,24;9,621538462;80,84615385;9,361538462
2001-01-05;8,57;13,13;10,8832;88,56;11,812
2001-01-06;3,89;9,13;6,823333333;87,125;4,954166667
2001-01-07;-0,14;8,43;5,138695652;92,45833333;3,891304348
2001-01-08;-0,84;8,39;3,885;89,29166667;3,643478261
2001-01-09;0,69;5,27;3,353043478;89,91666667;4,275
2001-01-10;2,75;11,53;7,942916667;84,75;5,633333333
2001-01-11;7,57;10,45;9,5808;89,64;5,1625
2001-01-12;0,27;8,35;5,155833333;83,16666667;7,470833333
2001-01-13;-0,33;3,79;1,699583333;65,08333333;7,154166667
2001-01-14;-1,43;5,57;1,947916667;48,25;7,558333333
2001-01-15;-3,76;1,49;-0,165;70,54166667;4,5875
2001-01-16;-2,27;4,59;1,485833333;79;3,204166667
2001-01-17;-0,03;4,59;2,6668;84,64;2,4125
2001-01-18;0,27;5,09;3,272916667;94,29166667;2,784210526
2001-01-19;1,37;5,49;3,234285714;91,57142857;2,692592593
2001-01-20;-0,37;3,89;2,127692308;93,15384615;2,6
2001-01-21;-0,47;10,13;4,4675;94,96428571;6,221428571
2001-01-22;6,24;10,24;8,857307692;86,57692308;7,207692308
2001-01-23;5,76;12,73;9,427826087;86,79166667;8,970833333
2001-01-24;7,57;12,77;10,51708333;74,20833333;8,166666667
2001-01-25;5,49;10,43;7,892083333;81,25;6,545833333
2001-01-26;4,66;8,49;6,403478261;83,875;7,683333333
2001-01-27;4,05;9,09;5,712083333;80,375;6,629166667
2001-01-28;2,17;9,47;5,570833333;86,54166667;3,891666667
2001-01-29;-0,27;6,27;3,117083333;88,375;3,440833333
2001-01-30;-1,31;3,39;2,095;89,07407407;3,292307692
2001-01-31;1,07;5,13;2,736764706;89,70588235;3,463636364
2001-02-01;-2,05;3,24;0,3325;89;2,986956522
2001-02-02;-1,73;6,29;2,163076923;92,80769231;4,742307692
2001-02-03;5,46;10,39;7,906153846;93,46153846;5,653846154
2001-02-04;8,23;13,29;10,9772;86,16;8,484
2001-02-05;8,95;11,47;10,34458333;86,20833333;10,05217391
2001-02-06;10,06;14,24;11,85375;76,45833333;8,720833333
2001-02-07;8,24;11,76;10,09291667;91,20833333;4,2625
2001-02-08;5,86;12,27;9,464583333;77,625;8,241666667
2001-02-09;1,36;6,89;4,7436;87,28;4,5375
2001-02-10;-0,67;8,85;5,34125;80,75;4,140909091
2001-02-11;8,16;14,09;10,80458333;89,25;5,045833333
2001-02-12;6,13;14,79;10,1704;87,28;6,676
2001-02-13;3,87;10,24;7,634782609;77,32;8,588
2001-02-14;1,87;10,69;5,844583333;75,20833333;5,6625
2001-02-15;-0,04;11,24;5,862083333;75,95833333;2,6
2001-02-16;0,57;8,79;4,819166667;85;4,386363636
2001-02-17;4,57;7,17;5,683043478;76,625;6,530434783
2001-02-18;0,73;8,13;4,51875;72,70833333;5,691666667
2001-02-19;-1,34;8,24;3,880416667;78,66666667;4,0875
2001-02-20;1,16;8,24;5,676363636;75,54166667;2,986956522
2001-02-21;-0,76;9,24;5,434583333;86,16666667;4,108333333
2001-02-22;7,33;11,39;9,009230769;83,88461538;6,080769231
2001-02-23;2,33;8,93;6,475416667;73,41666667;6,195833333
2001-02-24;0,03;5,47;2,310357143;85,17857143;4,796428571
2001-02-25;-3,74;4,79;1,000416667;68,04166667;3,766666667
2001-02-26;-2,84;6,46;2,4025;71,70833333;5,052380952
2001-02-27;-0,44;7,24;3,216666667;77,58333333;5,577272727
2001-02-28;0,24;5,77;2,537307692;87,73076923;3,876923077
2001-03-01;0,76;7,16;2,908846154;87,42307692;5,530769231
2001-03-02;-1,76;4,29;1,820416667;87,41666667;4,795652174
2001-03-03;-0,24;7,13;3,5292;80,88461538;4,838461538
2001-03-04;1,65;9,24;5,466;88,12;4,528
2001-03-05;1,76;9,47;5,36625;82;3,1625
2001-03-06;1,13;15,24;8,686666667;74,33333333;4,8875
2001-03-07;9,47;18,67;13,26083333;81;4,468181818
2001-03-08;8,24;14,76;11,0226087;84,125;5,154166667
2001-03-09;8,39;14,39;10,75884615;85;6,684615385
2001-03-10;9,37;15,57;11,83533333;89,26666667;6,256666667
2001-03-11;11,57;15,99;13,78583333;87,83333333;7,458333333
2001-03-12;5,56;13,29;10,24416667;79,33333333;5,270833333
2001-03-13;5,49;11,63;8,112083333;80,75;7,791666667
2001-03-14;6,15;11,49;8,7624;84,76;6,276
2001-03-15;9,89;16,16;12,4544;88,04;5,908
2001-03-16;7,24;17,24;12,41291667;81,25;4,030434783
2001-03-17;5,96;17,53;11,57708333;76;4,795833333
